state_fips,place_fips,name,state,lat,lng
31,40710,Ravenna city,NE,41.029341,-98.898191
31,40780,Raymond village,NE,40.956822,-96.781452
31,40920,Red Cloud city,NE,40.08642,-98.522224
31,41130,Republican City village,NE,40.098748,-99.222254
31,41235,Reynolds village,NE,40.059811,-97.335947
31,41340,Richfield CDP,NE,41.110763,-96.076324
31,41375,Richland village,NE,41.436862,-97.214905
31,41480,Rising City village,NE,41.198102,-97.297122
31,41515,Riverdale village,NE,40.783886,-99.160459
31,41760,Riverton village,NE,40.089715,-98.759642
31,41830,Roca village,NE,40.658469,-96.661397
31,42075,Rockville village,NE,41.118479,-98.831076
31,42145,Rogers village,NE,41.464272,-96.915806
31,42250,Rosalie village,NE,42.057348,-96.512761
31,42285,Roscoe CDP,NE,41.131613,-101.585195
31,42355,Roseland village,NE,40.469698,-98.558704
31,42495,Royal village,NE,42.332941,-98.125047
31,42670,Rulo village,NE,40.051659,-95.430573
31,42775,Rushville city,NE,42.71338,-102.466563
31,42810,Ruskin village,NE,40.144007,-97.86704
31,43055,St. Edward city,NE,41.571448,-97.861197
31,43090,St. Helena village,NE,42.810655,-97.248885
31,43160,St. Libory CDP,NE,41.08214,-98.359077
31,43265,St. Paul city,NE,41.213669,-98.459446
31,43370,Salem village,NE,40.076889,-95.728522
31,43475,Santee village,NE,42.838695,-97.84945
31,43650,Sarben CDP,NE,41.166277,-101.304402
31,43685,Sargent city,NE,41.639744,-99.368851
31,43755,Saronville village,NE,40.602841,-97.938847
31,44035,Schuyler city,NE,41.450134,-97.061591
31,44070,Scotia village,NE,41.467778,-98.702415
31,44245,Scottsbluff city,NE,41.868088,-103.662035
31,44280,Scribner city,NE,41.665244,-96.665273
31,44385,Seneca CDP,NE,42.043949,-100.832055
31,44420,Seward city,NE,40.909211,-97.096095
31,44595,Shelby village,NE,41.194247,-97.426267
31,44700,Shelton village,NE,40.77834,-98.72948
31,45085,Shickley village,NE,40.416519,-97.724088
31,45190,Sholes village,NE,42.334813,-97.294619
31,45225,Shubert village,NE,40.235914,-95.683615
31,45295,Sidney city,NE,41.133633,-102.96954
31,45400,Silver Creek village,NE,41.315343,-97.665134
31,45575,Smithfield village,NE,40.573302,-99.740936
31,45610,Snyder village,NE,41.704573,-96.786835
31,45680,South Bend village,NE,41.003585,-96.248513
31,46030,South Sioux City city,NE,42.463048,-96.413248
31,46135,Spalding village,NE,41.689292,-98.362554
31,46275,Spencer village,NE,42.875585,-98.699878
31,46380,Sprague village,NE,40.626557,-96.74467
31,46520,Springfield city,NE,41.107246,-96.148539
31,46625,Springview village,NE,42.824883,-99.747541
31,46695,Stamford village,NE,40.131243,-99.594438
31,46800,Stanton city,NE,41.948045,-97.212275
31,46835,Staplehurst village,NE,40.974663,-97.173191
31,46870,Stapleton village,NE,41.480198,-100.51255
31,47010,Steele City village,NE,40.036558,-97.022994
31,47080,Steinauer village,NE,40.207368,-96.23286
31,47115,Stella village,NE,40.232213,-95.773414
31,47150,Sterling village,NE,40.461216,-96.377494
31,47220,Stockham village,NE,40.71641,-97.943365
31,47290,Stockville village,NE,40.533628,-100.384431
31,47360,Strang village,NE,40.414858,-97.587094
31,47395,Stratton village,NE,40.15018,-101.227937
31,47465,Stromsburg city,NE,41.116416,-97.590615
31,47500,Stuart village,NE,42.600788,-99.140459
31,47675,Sumner village,NE,40.949024,-99.508084
31,47745,Sunol CDP,NE,41.154105,-102.762746
31,47815,Superior city,NE,40.021734,-98.061836
31,47850,Surprise village,NE,41.104445,-97.309013
31,47920,Sutherland village,NE,41.16013,-101.122671
31,47955,Sutton city,NE,40.607316,-97.859035
31,48060,Swanton village,NE,40.379603,-97.079821
31,48235,Syracuse city,NE,40.663504,-96.182733
31,48270,Table Rock village,NE,40.17828,-96.088716
31,48305,Talmage village,NE,40.531595,-96.02385
31,48340,Tamora CDP,NE,40.894445,-97.229266
31,48410,Tarnov village,NE,41.614799,-97.502478
31,48445,Taylor village,NE,41.769604,-99.381384
31,48480,Tecumseh city,NE,40.371816,-96.188706
31,48515,Tekamah city,NE,41.777803,-96.224498
31,48585,Terrytown city,NE,41.84713,-103.670553
31,48690,Thayer village,NE,40.97025,-97.496687
31,48760,Thedford village,NE,41.979172,-100.574729
31,48900,Thurston village,NE,42.174737,-96.7016
31,48935,Tilden city,NE,42.043494,-97.831808
31,49005,Tobias village,NE,40.418502,-97.336621
31,49145,Trenton village,NE,40.174733,-101.013573
31,49285,Trumbull village,NE,40.68004,-98.273454
31,49320,Tryon CDP,NE,41.558444,-100.953594
31,49425,Uehling village,NE,41.734704,-96.505644
31,49460,Ulysses village,NE,41.07208,-97.203115
31,49530,Unadilla village,NE,40.683043,-96.269889
31,49635,Union village,NE,40.81435,-95.921938
31,49880,Upland village,NE,40.319532,-98.902369
31,49915,Utica village,NE,40.895279,-97.345349
31,49950,Valentine city,NE,42.875511,-100.547067
31,50020,Valley city,NE,41.311779,-96.355504
31,50125,Valparaiso village,NE,41.08006,-96.833595
31,50230,Venango village,NE,40.763664,-102.044184
31,50265,Venice CDP,NE,41.239266,-96.351907
31,50335,Verdel village,NE,42.811399,-98.193296
31,50370,Verdigre village,NE,42.597246,-98.035599
31,50510,Verdon village,NE,40.149086,-95.711196
31,50790,Virginia village,NE,40.245859,-96.498824
31,50895,Waco village,NE,40.897,-97.461747
31,50965,Wahoo city,NE,41.21712,-96.617844
31,51070,Wakefield city,NE,42.266651,-96.862925
31,51175,Wallace village,NE,40.837579,-101.164482
31,51245,Walthill village,NE,42.148853,-96.49287
31,51280,Walton CDP,NE,40.796224,-96.565292
31,51350,Wann CDP,NE,41.141891,-96.364161
31,51595,Washington village,NE,41.397606,-96.207508
31,51630,Waterbury village,NE,42.45724,-96.735582
31,51665,Waterloo village,NE,41.286825,-96.287988
31,51700,Wauneta village,NE,40.416386,-101.376611
31,51735,Wausa village,NE,42.497827,-97.539305
31,51770,Waverly city,NE,40.911739,-96.533792
31,51840,Wayne city,NE,42.237481,-97.008862
31,52015,Weeping Water city,NE,40.869062,-96.140462
31,52085,Wellfleet village,NE,40.753912,-100.731818
31,52295,Western village,NE,40.393079,-97.198396
31,52330,Westerville CDP,NE,41.396196,-99.381796
31,52540,Weston village,NE,41.19314,-96.741985
31,52575,West Point city,NE,41.837741,-96.705918
31,52855,White Clay CDP,NE,42.997019,-102.555017
31,52925,Whitney village,NE,42.783759,-103.256697
31,52960,Wilber city,NE,40.480914,-96.964863
31,52995,Wilcox village,NE,40.3644,-99.169257
31,53205,Willow Island CDP,NE,40.890044,-100.070711
31,53240,Wilsonville village,NE,40.1119,-100.106678
31,53275,Winnebago village,NE,42.23838,-96.471521
31,53345,Winnetoon village,NE,42.513528,-97.960134
31,53380,Winside village,NE,42.177444,-97.175392
31,53415,Winslow village,NE,41.610126,-96.504696
31,53450,Wisner city,NE,41.989686,-96.914926
31,53520,Wolbach village,NE,41.401728,-98.390162
31,53555,Wood Lake village,NE,42.638344,-100.237122
31,53575,Woodland Hills CDP,NE,40.751637,-96.423603
31,53580,Woodland Park CDP,NE,42.05424,-97.345189
31,53660,Wood River city,NE,40.819572,-98.604175
31,53835,Wymore city,NE,40.122838,-96.664155
31,53905,Wynot village,NE,42.739801,-97.169737
31,54020,Yankee Hill CDP,NE,40.76574,-96.732923
31,54045,York city,NE,40.870379,-97.592745
31,54115,Yutan city,NE,41.242989,-96.39573
32,00500,Alamo CDP,NV,37.377016,-115.167821
32,01000,Amargosa Valley CDP,NV,36.543357,-116.483903
32,03700,Austin CDP,NV,39.497535,-117.074009
32,04100,Baker CDP,NV,39.018669,-114.121004
32,04900,Battle Mountain CDP,NV,40.628371,-116.948553
32,05100,Beatty CDP,NV,36.996162,-116.723473
32,05125,Beaverdam CDP,NV,37.689804,-114.449037
32,05275,Bennett Springs CDP,NV,37.714115,-114.466713
32,05700,Blue Diamond CDP,NV,36.039949,-115.412799
32,06500,Boulder City city,NV,35.84376,-114.911553
32,08100,Bunkerville CDP,NV,36.756785,-114.131977
32,08500,Caliente city,NV,37.645755,-114.492926
32,08600,Cal-Nev-Ari CDP,NV,35.299581,-114.877731
32,08900,Carlin city,NV,40.719013,-116.108045
32,09700,Carson City,NV,39.15306,-119.747368
32,10200,Carter Springs CDP,NV,38.861939,-119.641124
32,14090,Cold Springs CDP,NV,39.69264,-119.977294
32,16300,Crescent Valley CDP,NV,40.419777,-116.575315
32,16700,Crystal Bay CDP,NV,39.230418,-120.002174
32,17500,Dayton CDP,NV,39.271625,-119.544947
32,18500,Denio CDP,NV,41.988859,-118.637483
32,19150,Double Spring CDP,NV,38.77877,-119.615404
32,19800,Dry Valley CDP,NV,37.884349,-114.305046
32,20700,Dyer CDP,NV,37.656131,-118.027994
32,21520,East Valley CDP,NV,38.942054,-119.693235
32,22500,Elko city,NV,40.838111,-115.767809
32,23500,Ely city,NV,39.264928,-114.870868
32,23700,Empire CDP,NV,40.575918,-119.343073
32,23770,Enterprise CDP,NV,36.009143,-115.227824
32,23900,Eureka CDP,NV,39.5112,-115.965824
32,24100,Fallon city,NV,39.473664,-118.777864
32,24500,Fallon Station CDP,NV,39.414959,-118.716514
32,24900,Fernley city,NV,39.56477,-119.189433
32,25000,Fish Springs CDP,NV,38.953578,-119.651086
32,25490,Fort McDermitt CDP,NV,41.965509,-117.639454
32,25900,Gabbs CDP,NV,38.862777,-117.932144
32,26300,Gardnerville CDP,NV,38.939,-119.736879
32,26500,Gardnerville Ranchos CDP,NV,38.895719,-119.74915
32,27100,Genoa CDP,NV,39.025623,-119.830929
32,27300,Gerlach CDP,NV,40.645167,-119.361345
32,27900,Glenbrook CDP,NV,39.100123,-119.927289
32,28500,Golconda CDP,NV,40.952131,-117.499672
32,28860,Golden Valley CDP,NV,39.61775,-119.823124
32,28900,Goldfield CDP,NV,37.712171,-117.237854
32,29500,Goodsprings CDP,NV,35.831884,-115.43534
32,30220,Grass Valley CDP,NV,40.797081,-117.760261
32,31300,Hawthorne CDP,NV,38.525267,-118.626031
32,31900,Henderson city,NV,36.008958,-115.0268
32,32900,Hiko CDP,NV,37.645235,-115.189053
32,34100,Humboldt River Ranch CDP,NV,40.431795,-118.271874
32,34700,Imlay CDP,NV,40.658106,-118.144098
32,35100,Incline Village CDP,NV,39.265748,-119.94625
32,35275,Indian Hills CDP,NV,39.091555,-119.797508
32,35300,Indian Springs CDP,NV,36.571844,-115.720313
32,36500,Jackpot CDP,NV,41.979455,-114.664598
32,37190,Johnson Lane CDP,NV,39.064241,-119.720245
32,38000,Kingsbury CDP,NV,38.990926,-119.883674
32,38100,Kingston CDP,NV,39.210131,-117.067937
32,39100,Lakeridge CDP,NV,39.038183,-119.942792
32,39300,Lamoille CDP,NV,40.723853,-115.478949
32,40000,Las Vegas city,NV,36.233499,-115.264037
32,41000,Laughlin CDP,NV,35.14039,-114.616564
32,41800,Lemmon Valley CDP,NV,39.687444,-119.833195
32,42350,Logan Creek CDP,NV,39.06507,-119.92449
32,43000,Lovelock city,NV,40.178738,-118.477442
32,43400,Lund CDP,NV,38.864182,-115.009927
32,44000,McDermitt CDP,NV,41.990328,-117.720796
32,44200,McGill CDP,NV,39.401982,-114.777511
32,46000,Mesquite city,NV,36.81112,-114.125652
32,46800,Mina CDP,NV,38.390181,-118.111247
32,47000,Minden CDP,NV,38.964576,-119.766621
32,47840,Moapa Town CDP,NV,36.692535,-114.635647
32,47880,Moapa Valley CDP,NV,36.604002,-114.449294
32,48000,Mogul CDP,NV,39.516172,-119.923037
32,48400,Montello CDP,NV,41.267013,-114.197065
32,49200,Mountain City CDP,NV,41.83725,-115.963251
32,49310,Mount Charleston CDP,NV,36.262524,-115.613859
32,49425,Mount Wilson CDP,NV,38.234993,-114.450329
32,50400,Nellis AFB CDP,NV,36.246585,-115.0571
32,50600,Nelson CDP,NV,35.717933,-114.83135
32,51200,Nixon CDP,NV,39.828015,-119.358952
32,51800,North Las Vegas city,NV,36.289865,-115.089181
32,52200,Oasis CDP,NV,41.028608,-114.476318
32,53000,Orovada CDP,NV,41.549216,-117.823596
32,53200,Osino CDP,NV,40.940877,-115.660774
32,53600,Owyhee CDP,NV,41.927962,-116.21217
32,53800,Pahrump CDP,NV,36.224045,-115.996744
32,54200,Panaca CDP,NV,37.788116,-114.400539
32,54600,Paradise CDP,NV,36.087148,-115.135519
32,55400,Paradise Valley CDP,NV,41.484384,-117.546976
32,57400,Pioche CDP,NV,37.951972,-114.443453
32,58000,Preston CDP,NV,38.914945,-115.063674
32,58820,Rachel CDP,NV,37.641436,-115.768129
32,60600,Reno city,NV,39.549097,-119.849907
32,62170,Round Hill Village CDP,NV,38.996464,-119.917493
32,63450,Ruhenstroth CDP,NV,38.891296,-119.683291
32,63800,Ruth CDP,NV,39.279288,-114.990045
32,64600,Sandy Valley CDP,NV,35.842134,-115.630539
32,65400,Schurz CDP,NV,38.979414,-118.833412
32,65600,Searchlight CDP,NV,35.455431,-114.920426
32,66800,Silver City CDP,NV,39.263889,-119.635697
32,67000,Silver Peak CDP,NV,37.757726,-117.63865
32,67200,Silver Springs CDP,NV,39.383454,-119.21464
32,67600,Skyland CDP,NV,39.027253,-119.919196
32,68050,Smith Valley CDP,NV,38.786902,-119.368659
32,68350,Spanish Springs CDP,NV,39.655013,-119.668817
32,68400,Sparks city,NV,39.574341,-119.715154
32,68550,Spring Creek CDP,NV,40.744057,-115.598029
32,68585,Spring Valley CDP,NV,36.095178,-115.263609
32,68800,Stagecoach CDP,NV,39.365594,-119.383178
32,69200,Stateline CDP,NV,38.96873,-119.944509
32,70900,Summerlin South CDP,NV,36.124249,-115.332446
32,71400,Sunrise Manor CDP,NV,36.178338,-115.048722
32,71600,Sun Valley CDP,NV,39.610317,-119.777118
32,71800,Sutcliffe CDP,NV,39.946058,-119.630514
32,73600,Tonopah CDP,NV,38.08216,-117.224586
32,74200,Topaz Lake CDP,NV,38.698694,-119.541597
32,74400,Topaz Ranch Estates CDP,NV,38.735652,-119.500794
32,76400,Unionville CDP,NV,40.44675,-118.123093
32,77200,Ursine CDP,NV,37.977287,-114.22887
32,78200,Valmy CDP,NV,40.790802,-117.126876
32,79400,Verdi CDP,NV,39.521437,-119.983895
32,80000,Virginia City CDP,NV,39.307469,-119.64827
32,81000,Wadsworth CDP,NV,39.632166,-119.289032
32,81100,Walker Lake CDP,NV,38.645758,-118.756291
32,82250,Washoe Valley CDP,NV,39.292274,-119.776751
32,83000,Wells city,NV,41.113155,-114.953537
32,83730,West Wendover city,NV,40.740253,-114.078633
32,83800,Whitney CDP,NV,36.100819,-115.037904
32,84600,Winchester CDP,NV,36.136476,-115.137092
32,84800,Winnemucca city,NV,40.96444,-117.724594
32,85400,Yerington city,NV,38.955475,-119.110115
32,86200,Zephyr Cove CDP,NV,39.013332,-119.923598
33,00980,Alton CDP,NH,43.456398,-71.222338
33,01220,Amherst CDP,NH,42.863576,-71.623821
33,01620,Antrim CDP,NH,43.044018,-71.951029
33,01940,Ashland CDP,NH,43.695909,-71.634771
33,03620,Bartlett CDP,NH,44.073772,-71.282576
33,04660,Belmont CDP,NH,43.439966,-71.478854
33,04820,Bennington CDP,NH,43.003518,-71.920702
33,05140,Berlin city,NH,44.484328,-71.277123
33,05380,Bethlehem CDP,NH,44.278736,-71.689024
33,06020,Blodgett Landing CDP,NH,43.375638,-72.039241
33,06900,Bradford CDP,NH,43.271713,-71.961816
33,07620,Bristol CDP,NH,43.603368,-71.734173
33,08900,Canaan CDP,NH,43.650306,-72.015956
33,10820,Center Ossipee CDP,NH,43.754212,-71.150814
33,10900,Center Sandwich CDP,NH,43.811951,-71.441441
33,11300,Charlestown CDP,NH,43.235548,-72.422511
33,12900,Claremont city,NH,43.38647,-72.334496
33,13700,Colebrook CDP,NH,44.894949,-71.494433
33,14200,Concord city,NH,43.232493,-71.561252
33,14340,Contoocook CDP,NH,43.230669,-71.713132
33,14580,Conway CDP,NH,43.986651,-71.120357
33,17860,Derry CDP,NH,42.887613,-71.282047
33,18820,Dover city,NH,43.18636,-70.883623
33,19620,Durham CDP,NH,43.142752,-70.925002
33,21780,East Merrimack CDP,NH,42.871979,-71.481056
33,24260,Enfield CDP,NH,43.6438,-72.146872
33,24580,Epping CDP,NH,43.034896,-71.098414
33,25300,Exeter CDP,NH,42.976981,-70.945458
33,25940,Farmington CDP,NH,43.399424,-71.072384
33,27060,Francestown CDP,NH,42.989413,-71.814072
33,27380,Franklin city,NH,43.453915,-71.669893
33,29780,Goffstown CDP,NH,43.022734,-71.598216
33,30180,Gorham CDP,NH,44.393423,-71.19849
33,31860,Greenville CDP,NH,42.772936,-71.80091
33,32260,Groveton CDP,NH,44.611437,-71.517494
33,32980,Hampton CDP,NH,42.943902,-70.825354
33,33140,Hampton Beach CDP,NH,42.913965,-70.811752
33,33620,Hancock CDP,NH,42.974555,-71.980055
33,33780,Hanover CDP,NH,43.71159,-72.273144
33,35460,Henniker CDP,NH,43.181516,-71.818818
33,36020,Hillsborough CDP,NH,43.115572,-71.896797
33,36580,Hinsdale CDP,NH,42.792146,-72.487888
33,37220,Hooksett CDP,NH,43.093547,-71.457096
33,37860,Hudson CDP,NH,42.763811,-71.43201
33,38420,Jaffrey CDP,NH,42.811352,-72.023441
33,39300,Keene city,NH,42.953842,-72.306875
33,40120,Klondike Corner CDP,NH,42.959615,-71.63645
33,40180,Laconia city,NH,43.576535,-71.482263
33,40340,Lancaster CDP,NH,44.488623,-71.574224
33,41300,Lebanon city,NH,43.635428,-72.253837
33,41780,Lincoln CDP,NH,44.060465,-71.671045
33,41940,Lisbon CDP,NH,44.211753,-71.909631
33,42500,Littleton CDP,NH,44.330805,-71.768668
33,43140,Londonderry CDP,NH,42.853398,-71.362425
33,43300,Loudon CDP,NH,43.28183,-71.465082
33,45140,Manchester city,NH,42.984941,-71.444131
33,45380,Marlborough CDP,NH,42.904972,-72.211671
33,46980,Melvin Village CDP,NH,43.690923,-71.307863
33,47060,Meredith CDP,NH,43.6527,-71.4965
33,47940,Milford CDP,NH,42.831645,-71.678708
33,48580,Milton CDP,NH,43.402976,-70.992366
33,48740,Milton Mills CDP,NH,43.506548,-70.966763
33,49600,Mountain Lakes CDP,NH,44.124706,-71.957761
33,50260,Nashua city,NH,42.749074,-71.490544
33,50660,New Boston CDP,NH,42.977803,-71.693897
33,51300,Newfields CDP,NH,43.035477,-70.939042
33,51460,New Hampton CDP,NH,43.610629,-71.652754
33,52020,New London CDP,NH,43.415739,-71.986142
33,52260,Newmarket CDP,NH,43.075685,-70.940711
33,52500,Newport CDP,NH,43.364896,-72.176631
33,53860,North Conway CDP,NH,44.035719,-71.117232
33,54740,North Haverhill CDP,NH,44.094493,-72.022331
33,56420,North Walpole CDP,NH,43.146935,-72.446559
33,57220,North Woodstock CDP,NH,44.039578,-71.695437
33,60500,Peterborough CDP,NH,42.877243,-71.961109
33,61220,Pinardville CDP,NH,43.001266,-71.513482
33,61860,Pittsfield CDP,NH,43.300115,-71.331458
33,62260,Plainfield CDP,NH,43.534503,-72.353638
33,62580,Plymouth CDP,NH,43.738775,-71.702625
33,62900,Portsmouth city,NH,43.060594,-70.780349
33,63940,Raymond CDP,NH,43.035577,-71.175454
33,65140,Rochester city,NH,43.298493,-70.977005
33,67460,Sanbornville CDP,NH,43.552498,-71.029776
33,68340,Seabrook Beach CDP,NH,42.880937,-70.824511
33,69940,Somersworth city,NH,43.253476,-70.887944
33,71220,South Hooksett CDP,NH,43.027768,-71.426844
33,74780,Suissevale CDP,NH,43.722537,-71.363522
33,75140,Suncook CDP,NH,43.135573,-71.450912
33,77100,Tilton Northfield CDP,NH,43.444526,-71.592635
33,77300,Troy CDP,NH,42.825843,-72.182874
33,77780,Union CDP,NH,43.491165,-71.023068
33,78340,Walpole CDP,NH,43.078344,-72.424804
33,78500,Warner CDP,NH,43.284261,-71.824059
33,83620,West Stewartstown CDP,NH,44.990616,-71.530184
33,83700,West Swanzey CDP,NH,42.870597,-72.322406
33,84340,Whitefield CDP,NH,44.371308,-71.609953
33,85140,Wilton CDP,NH,42.846973,-71.73598
33,85460,Winchester CDP,NH,42.779751,-72.384704
33,86340,Wolfeboro CDP,NH,43.593631,-71.211633
33,87140,Woodsville CDP,NH,44.141584,-72.02683
34,00100,Absecon city,NJ,39.423563,-74.493025
34,00160,Absecon Highlands CDP,NJ,39.442693,-74.470231
34,00640,Allamuchy CDP,NJ,40.931361,-74.811743
34,00700,Allendale borough,NJ,41.032669,-74.133826
34,00730,Allenhurst borough,NJ,40.235945,-74.002417
34,00760,Allentown borough,NJ,40.178578,-74.590056
34,00790,Allenwood CDP,NJ,40.135366,-74.09805
34,00850,Alloway CDP,NJ,39.561596,-75.345303
34,01030,Alpha borough,NJ,40.659447,-75.157052
34,01090,Alpine borough,NJ,40.968782,-73.916896
34,01184,Ampere North CDP,NJ,40.77574,-74.191831
34,01300,Anderson CDP,NJ,40.76126,-74.925569
34,01330,Andover borough,NJ,40.985743,-74.743701
34,01480,Annandale CDP,NJ,40.646818,-74.888144
34,01825,Arrowhead Lake CDP,NJ,39.47512,-75.317828
34,01900,Asbury CDP,NJ,40.698936,-75.007826
34,01960,Asbury Park city,NJ,40.222884,-74.010232
